field_1,id,latitude,longitude,place_town,place_coun,DN_AM1,DN_AF1,DN_PM1,area_id,city_id,grade,fill,label,name,category_i,sheets,area,bounds,label_coor,residentia,commercial,industrial
"173","95786773",45.512805600000000,-122.716203359999994,Portland,Multnomah,15.001931190490723,26.948905944824219,27.320730209350582,,,,,,,,,,,,,,
"174","95788843",45.510168299999997,-122.716496800000002,Portland,Multnomah,14.870113372802734,27.550222396850582,27.241865158081055,,,,,,,,,,,,,,
"175","95789426",45.512980689999999,-122.714117950000002,Portland,Multnomah,15.112226486206055,27.365030288696289,27.363395690917969,,,,,,,,,,,,,,
"176","95791236",45.512409503599997,-122.715399479599995,Portland,Multnomah,14.964782714843750,27.240247726440430,27.341812133789062,,,,,,,,,,,,,,
"179","95879069",45.538601232700003,-122.599380025800002,Portland,Multnomah,15.270307540893555,31.475645065307617,29.039102554321289,,,,,,,,,,,,,,
"183","96130763",45.580946489500000,-122.573016174100005,Portland,Multnomah,16.831163406372070,31.913574218750000,30.024333953857418,,,,,,,,,,,,,,
"185","96253893",45.572490112099999,-122.728009968999999,Portland,Multnomah,16.281646728515625,31.988338470458984,28.872346878051754,,,,,,,,,,,,,,
"187","96948017",45.468525000000000,-122.634720000000002,Portland,Multnomah,15.820286750793459,31.291563034057617,28.360902786254883,,,,,,,,,,,,,,
"193","97563005",45.513927320800001,-122.718245448000005,Portland,Multnomah,15.590624809265137,26.644258499145508,27.337699890136719,,,,,,,,,,,,,,
"194","97563486",45.516085692200001,-122.718795800799995,Portland,Multnomah,15.398797035217285,27.413969039916992,27.374485015869141,,,,,,,,,,,,,,
"195","97563867",45.515468023499999,-122.719066660099998,Portland,Multnomah,15.543053627014160,27.273002624511719,27.356155395507812,,,,,,,,,,,,,,
"196","97565380",45.511208751600002,-122.718894115699996,Portland,Multnomah,14.983496665954590,27.276144027709961,27.314754486083984,,,,,,,,,,,,,,
"197","97566463",45.510858902000003,-122.715310824800000,Portland,Multnomah,14.902164459228516,27.306859970092773,27.296884536743164,,,,,,,,,,,,,,
"198","97566874",45.511580156400001,-122.712228305099998,Portland,Multnomah,15.045303344726562,27.318456649780273,27.332502365112305,,,,,,,,,,,,,,
"199","97567109",45.511650702700003,-122.711583925400006,Portland,Multnomah,15.182733535766602,27.258516311645508,27.341806411743164,,,,,,,,,,,,,,
"204","98080339",45.507891666699997,-122.595780000000005,Portland,Multnomah,15.080407142639160,30.828741073608398,27.377931594848633,,,,,,,,,,,,,,
"205","98406457",45.516552167500002,-122.714041180300001,Portland,Multnomah,15.402657508850098,27.639392852783203,27.412677764892582,,,,,,,,,,,,,,
"206","98407614",45.516266666699998,-122.714528333299995,Portland,Multnomah,15.320101737976074,27.526496887207031,27.412988662719727,,,,,,,,,,,,,,
"207","98408897",45.516527142699999,-122.714751916699996,Portland,Multnomah,15.287768363952637,27.467241287231445,27.419366836547852,,,,,,,,,,,,,,
"208","98409411",45.516447944299998,-122.714846215500003,Portland,Multnomah,15.290795326232910,27.500070571899418,27.417415618896484,,,,,,,,,,,,,,
"209","99255815",45.496521666699998,-122.616996666700004,Portland,Multnomah,15.321830749511719,31.149377822875977,29.389776229858398,,,,,,,,,,,,,,
"210","99256025",45.496466666700002,-122.617294999999999,Portland,Multnomah,15.372707366943359,31.223571777343754,29.406318664550781,,,,,,,,,,,,,,
"213","100526645",45.517447488400002,-122.717653792500002,Portland,Multnomah,15.281320571899414,27.479682922363281,27.408205032348633,,,,,,,,,,,,,,
"214","101031093",45.516629209999998,-122.714503710000002,Portland,Multnomah,15.277119636535645,27.558277130126953,27.417512893676754,,,,,,,,,,,,,,
"215","101035329",45.516966969999999,-122.718072620000001,Portland,Multnomah,15.361223220825195,27.459371566772461,27.389722824096680,,,,,,,,,,,,,,
"216","101035805",45.516828300000000,-122.717878870000007,Portland,Multnomah,15.264711380004883,27.459672927856445,27.387001037597656,,,,,,,,,,,,,,
"217","101035868",45.516818160000000,-122.717787599999994,Portland,Multnomah,15.259193420410156,27.466978073120117,27.391019821166992,,,,,,,,,,,,,,
"218","101035936",45.517191740000001,-122.717791219999995,Portland,Multnomah,15.254582405090332,27.547168731689453,27.402883529663082,,,,,,,,,,,,,,
"220","106501316",45.595222204000002,-122.790182987300000,Portland,Multnomah,16.724929809570312,27.378583908081055,27.467472076416016,,,,,,,,,,,,,,
"221","110247911",45.519622222199999,-122.704869444400003,Portland,Multnomah,16.545162200927734,28.029972076416016,27.354070663452148,,,,,,,,,,,,,,
"222","110248228",45.521400000000000,-122.701750000000004,Portland,Multnomah,16.674993515014648,28.518556594848633,27.753614425659180,,,,,,,,,,,,,,
"224","110629060",45.489052777799998,-122.676183333300003,Portland,Multnomah,16.503944396972656,30.423908233642582,28.391777038574219,,,,,,,,,,,,,,
"225","110729719",45.590641666700002,-122.788353333299995,Portland,Multnomah,15.857170104980469,27.712625503540039,27.537494659423828,,,,,,,,,,,,,,
"226","110731927",45.591270000000002,-122.786828333299994,Portland,Multnomah,16.602836608886719,27.338886260986328,27.445602416992188,,,,,,,,,,,,,,
"228","113553976",45.486886111099999,-122.733350000000002,Portland,Multnomah,14.927906036376953,30.743314743041992,27.378639221191406,,,,,,,,,,,,,,
"229","113554534",45.465905555600003,-122.723249999999993,Portland,Multnomah,15.084114074707031,30.727268218994141,27.003574371337891,,,,,,,,,,,,,,
"231","113968293",45.466136111099999,-122.751747222199995,Portland,Washington,14.992433547973633,30.367797851562500,27.276397705078125,,,,,,,,,,,,,,
"234","118964842",45.516633650000003,-122.714349049999996,Portland,Multnomah,15.374412536621094,27.595718383789062,27.416400909423828,,,,,,,,,,,,,,
"235","118984524",45.516999949999999,-122.717719729999999,Portland,Multnomah,15.255050659179688,27.588645935058594,27.403026580810547,,,,,,,,,,,,,,
"236","118984857",45.516932740000001,-122.718098859999998,Portland,Multnomah,15.414962768554688,27.492460250854492,27.379297256469727,,,,,,,,,,,,,,
"237","118984935",45.516875120000002,-122.717867709999993,Portland,Multnomah,15.248716354370117,27.457553863525391,27.388322830200195,,,,,,,,,,,,,,
"238","118985019",45.517074340000001,-122.718029040000005,Portland,Multnomah,15.255149841308594,27.479537963867188,27.390588760375977,,,,,,,,,,,,,,
"239","119009416",45.493822222200002,-122.622683333300003,Portland,Multnomah,15.668427467346191,31.064529418945312,29.059103012084961,,,,,,,,,,,,,,
"240","119012894",45.527558333300000,-122.731097222200006,Portland,Multnomah,15.097433090209959,27.236423492431641,27.356618881225582,,,,,,,,,,,,,,
"241","119013147",45.527180555599998,-122.729852777800005,Portland,Multnomah,15.144088745117188,27.300676345825195,27.332963943481445,,,,,,,,,,,,,,
"243","120618616",45.479788888900003,-122.635372222200004,Portland,Multnomah,16.523637771606445,31.581609725952148,29.384473800659180,,,,,,,,,,,,,,
"244","120618786",45.477747222200001,-122.636091666699997,Portland,Multnomah,16.565513610839844,31.640504837036133,29.194112777709961,,,,,,,,,,,,,,
"245","120618930",45.477602777800001,-122.636174999999994,Portland,Multnomah,16.580099105834961,31.639154434204102,29.148859024047852,,,,,,,,,,,,,,
"246","120619075",45.477338888900000,-122.636605555599999,Portland,Multnomah,16.609985351562500,31.637086868286133,29.136863708496094,,,,,,,,,,,,,,
"247","120619497",45.477482401000003,-122.637602090800002,Portland,Multnomah,16.554134368896484,31.767467498779297,29.388029098510746,,,,,,,,,,,,,,
"250","127130908",45.517420414900002,-122.714776536599999,Portland,Multnomah,15.874137878417969,27.459011077880859,27.411191940307617,,,,,,,,,,,,,,
"251","129911132",45.511305999999998,-122.718024000000000,Portland,Multnomah,14.981306076049805,27.532688140869141,27.289606094360352,,,,,,,,,,,,,,
"252","132244546",45.466880555600000,-122.664097222199999,Portland,Multnomah,16.615566253662109,32.189502716064453,28.896633148193359,,,,,,,,,,,,,,
"253","132244618",45.466277777800002,-122.669758333299995,Portland,Multnomah,16.628257751464844,29.445663452148438,27.437562942504883,,,,,,,,,,,,,,
"254","135009388",45.513836625600000,-122.719601769299999,Portland,Multnomah,15.744049072265623,26.415103912353516,27.382810592651367,,,,,,,,,,,,,,
"255","135011257",45.513908802400003,-122.719391799799993,Portland,Multnomah,15.738662719726562,26.445312500000000,27.353372573852539,,,,,,,,,,,,,,
"256","135057477",45.513758939200002,-122.719372072599995,Portland,Multnomah,15.738523483276367,26.429433822631836,27.349880218505859,,,,,,,,,,,,,,
"257","135057522",45.513789664999997,-122.719387106499994,Portland,Multnomah,15.739978790283203,26.431194305419918,27.354188919067383,,,,,,,,,,,,,,
"258","135057607",45.513675757100003,-122.719344629700004,Portland,Multnomah,15.738252639770508,26.441802978515625,27.356344223022461,,,,,,,,,,,,,,
"259","135555179",45.517535624099999,-122.714682072499997,Portland,Multnomah,15.848654747009277,27.543872833251953,27.434314727783203,,,,,,,,,,,,,,
"261","135562034",45.517890923300001,-122.712783173099993,Portland,Multnomah,16.380792617797852,27.758235931396484,27.527793884277344,,,,,,,,,,,,,,
"262","135580853",45.519684266500001,-122.718926795800002,Portland,Multnomah,15.793014526367188,27.412300109863281,27.488775253295898,,,,,,,,,,,,,,
"263","135684414",45.513543651399999,-122.719413617699999,Portland,Multnomah,15.754743576049805,26.419319152832031,27.347602844238281,,,,,,,,,,,,,,
"264","135686956",45.513450065500002,-122.719478041299993,Portland,Multnomah,15.784844398498535,26.374069213867188,27.343551635742188,,,,,,,,,,,,,,
"265","135690084",45.513341781100003,-122.719392720000002,Portland,Multnomah,15.743716239929199,26.408763885498047,27.339834213256836,,,,,,,,,,,,,,
"266","135690159",45.513261061400001,-122.719271343800003,Portland,Multnomah,15.670841217041016,26.429637908935547,27.348802566528320,,,,,,,,,,,,,,
"267","135690775",45.513263783500001,-122.719568329500007,Portland,Multnomah,15.774711608886719,26.454200744628906,27.344537734985352,,,,,,,,,,,,,,
"268","135756372",45.517407380999998,-122.717376351499993,Portland,Multnomah,15.258512496948242,27.443300247192383,27.421615600585938,,,,,,,,,,,,,,
"269","135944995",45.511561404600002,-122.718041648200000,Portland,Multnomah,14.967384338378906,27.496726989746094,27.306217193603516,,,,,,,,,,,,,,
"270","135946552",45.511592824200001,-122.718238614399993,Portland,Multnomah,14.969400405883791,27.479188919067383,27.300447463989254,,,,,,,,,,,,,,
"271","135949960",45.512834524299997,-122.716001176600003,Portland,Multnomah,14.993833541870117,26.887426376342773,27.308843612670898,,,,,,,,,,,,,,
"272","135953271",45.514347630400003,-122.715659819899997,Portland,Multnomah,15.229447364807127,27.509643554687500,27.424362182617188,,,,,,,,,,,,,,
"273","135954714",45.513044536700001,-122.714275703699997,Portland,Multnomah,15.113185882568359,27.399316787719727,27.361858367919918,,,,,,,,,,,,,,
"274","135955994",45.513206585900001,-122.714132888300000,Portland,Multnomah,15.053899765014648,27.406387329101562,27.358512878417969,,,,,,,,,,,,,,
"275","136715883",45.516633987399999,-122.714515837700006,Portland,Multnomah,15.278800010681152,27.542818069458008,27.417673110961918,,,,,,,,,,,,,,
"276","136849075",45.518267000000002,-122.716565000000003,Portland,Multnomah,15.700947761535645,27.575538635253906,27.465465545654297,,,,,,,,,,,,,,
"277","137075723",45.516492034599999,-122.713961424700003,Portland,Multnomah,15.399089813232422,27.655063629150391,27.412757873535156,,,,,,,,,,,,,,
"278","137077021",45.516175003000001,-122.714370000000002,Portland,Multnomah,15.306161880493164,27.631687164306641,27.414518356323246,,,,,,,,,,,,,,
"279","137080559",45.516596954100002,-122.714904373099998,Portland,Multnomah,15.289612770080566,27.491664886474609,27.422296524047852,,,,,,,,,,,,,,
"280","137081844",45.516577683999998,-122.714773317899997,Portland,Multnomah,15.279014587402344,27.490484237670898,27.419939041137695,,,,,,,,,,,,,,
"281","137082266",45.516781352300001,-122.714431891199993,Portland,Multnomah,15.386035919189453,27.607168197631836,27.405220031738281,,,,,,,,,,,,,,
"282","137464325",45.512529507300002,-122.715548799499999,Portland,Multnomah,14.985221862792969,27.222442626953125,27.322221755981445,,,,,,,,,,,,,,
"283","137465599",45.511736834300002,-122.714819645500000,Portland,Multnomah,14.958328247070312,27.282016754150391,27.361961364746094,,,,,,,,,,,,,,
"284","137466997",45.511762335999997,-122.712343361300000,Portland,Multnomah,15.037026405334473,27.369745254516602,27.347106933593754,,,,,,,,,,,,,,
"285","137467552",45.511603852199997,-122.711607945599994,Portland,Multnomah,15.178814888000488,27.262420654296875,27.347244262695312,,,,,,,,,,,,,,
"286","137469921",45.515968078599997,-122.718431962400004,Portland,Multnomah,15.149030685424805,27.436361312866211,27.373025894165039,,,,,,,,,,,,,,
"287","137470870",45.515512149999999,-122.718956978899996,Portland,Multnomah,15.539035797119141,27.280775070190430,27.343420028686523,,,,,,,,,,,,,,
"288","137472321",45.516067639600003,-122.718847291599999,Portland,Multnomah,15.482777595520020,27.402006149291992,27.380027770996094,,,,,,,,,,,,,,
"289","137474571",45.516044519499999,-122.718897370299999,Portland,Multnomah,15.477949142456055,27.412601470947266,27.381000518798828,,,,,,,,,,,,,,
"290","137718193",45.525244444400002,-122.717469444399995,Portland,Multnomah,16.366643905639648,27.746608734130859,27.551168441772461,,,,,,,,,,,,,,
"294","139043739",45.517523333299998,-122.717540000000000,Portland,Multnomah,15.279259681701660,27.474914550781246,27.419729232788082,,,,,,,,,,,,,,
"295","139043930",45.516840000000002,-122.717661666699996,Portland,Multnomah,15.258516311645508,27.547454833984375,27.395229339599609,,,,,,,,,,,,,,
"296","139044587",45.516551666700003,-122.718161666699999,Portland,Multnomah,15.495968818664551,27.524255752563477,27.386642456054688,,,,,,,,,,,,,,
"297","139044791",45.517188333299998,-122.716836666700004,Portland,Multnomah,15.250562667846680,27.566652297973633,27.419855117797852,,,,,,,,,,,,,,
"298","139058459",45.516888333300003,-122.713395000000006,Portland,Multnomah,15.785780906677246,27.621425628662109,27.428791046142582,,,,,,,,,,,,,,
"299","140539933",45.518366329199999,-122.716342832799995,Portland,Multnomah,15.700171470642090,27.608852386474609,27.460824966430664,,,,,,,,,,,,,,
"300","140653300",45.517779865300000,-122.717693952399998,Portland,Multnomah,15.405392646789551,27.519975662231445,27.414072036743164,,,,,,,,,,,,,,
"301","140653314",45.518059355100000,-122.717123615899993,Portland,Multnomah,15.510931015014648,27.366687774658203,27.459095001220703,,,,,,,,,,,,,,
"302","146004174",45.515680000000003,-122.715625000000003,Portland,Multnomah,15.266251564025877,27.550186157226562,27.373945236206055,,,,,,,,,,,,,,
"303","146005093",45.517305999999998,-122.718997999999999,Portland,Multnomah,15.325811386108398,27.434123992919918,27.370740890502930,,,,,,,,,,,,,,
"304","146006691",45.517305999999998,-122.718997999999999,Portland,Multnomah,15.325811386108398,27.434123992919918,27.370740890502930,,,,,,,,,,,,,,
"305","151406132",45.518285519999999,-122.716406829999997,Portland,Multnomah,15.703112602233887,27.621417999267582,27.460189819335938,,,,,,,,,,,,,,
"307","174154735",45.519732372000000,-122.718981030400002,Portland,Multnomah,15.791772842407227,27.403997421264648,27.487567901611328,,,,,,,,,,,,,,
"308","174162697",45.518046742400003,-122.717181177499995,Portland,Multnomah,15.568320274353027,27.344306945800781,27.459445953369141,,,,,,,,,,,,,,
"309","174165643",45.517704044299997,-122.717815249899999,Portland,Multnomah,15.332998275756836,27.523332595825195,27.411899566650391,,,,,,,,,,,,,,
"310","174166337",45.518307597300002,-122.716400126400004,Portland,Multnomah,15.698949813842773,27.624132156372070,27.459970474243164,,,,,,,,,,,,,,
"311","183004876",45.466330284300000,-122.671376718299996,Portland,Multnomah,16.693929672241211,29.132045745849609,26.987052917480469,,,,,,,,,,,,,,
"313","183119583",45.513976272500003,-122.719568333500007,Portland,Multnomah,15.739962577819824,26.390590667724609,27.358253479003906,,,,,,,,,,,,,,
"314","183123448",45.513831158199999,-122.719465540800002,Portland,Multnomah,15.743496894836426,26.420850753784180,27.354379653930664,,,,,,,,,,,,,,
"315","183134544",45.513934255599999,-122.719464870300001,Portland,Multnomah,15.742184638977051,26.421064376831055,27.351970672607418,,,,,,,,,,,,,,
"316","183161129",45.513373673899999,-122.719350289700003,Portland,Multnomah,15.756378173828123,26.423181533813477,27.339492797851562,,,,,,,,,,,,,,
"317","183166228",45.513696000000003,-122.719526999999999,Portland,Multnomah,15.763614654541016,26.411842346191406,27.390085220336918,,,,,,,,,,,,,,
"318","183389876",45.517575000000001,-122.717841666699996,Portland,Multnomah,15.311153411865234,27.513053894042969,27.406093597412109,,,,,,,,,,,,,,
"319","183394876",45.517608333299997,-122.718761666700004,Portland,Multnomah,15.327619552612305,27.441825866699219,27.373249053955082,,,,,,,,,,,,,,
"320","183401896",45.517603333300002,-122.718720000000005,Portland,Multnomah,15.338215827941895,27.471868515014648,27.370447158813477,,,,,,,,,,,,,,
"321","183886955",45.517588333299997,-122.718671666700004,Portland,Multnomah,15.329668998718262,27.474458694458008,27.369483947753906,,,,,,,,,,,,,,
"322","184168195",45.516811377200000,-122.718011678699995,Portland,Multnomah,15.461413383483887,27.430458068847656,27.383167266845703,,,,,,,,,,,,,,
"323","184221787",45.517061666700002,-122.717905000000002,Portland,Multnomah,15.245680809020996,27.483638763427734,27.398799896240234,,,,,,,,,,,,,,
"324","184392340",45.486277860000001,-122.650249009999996,Portland,Multnomah,16.389190673828125,31.378477096557617,29.404901504516602,,,,,,,,,,,,,,
"325","184395159",45.485576260000002,-122.650199670000006,Portland,Multnomah,16.262138366699219,31.370561599731445,29.429229736328125,,,,,,,,,,,,,,
"326","184427581",45.516762430000000,-122.718202399999996,Portland,Multnomah,15.477998733520508,27.451103210449219,27.374000549316406,,,,,,,,,,,,,,
"327","184466110",45.517530894499998,-122.717573232299998,Portland,Multnomah,15.279786109924316,27.475496292114254,27.419826507568359,,,,,,,,,,,,,,
"328","184554137",45.513600815700002,-122.719436389600006,Portland,Multnomah,15.743881225585938,26.422943115234375,27.354717254638672,,,,,,,,,,,,,,
"329","184625581",45.518180000000001,-122.716628333299994,Portland,Multnomah,15.637491226196291,27.596269607543945,27.466348648071289,,,,,,,,,,,,,,
"330","185160072",45.517169722299997,-122.714424994500007,Portland,Multnomah,15.897095680236816,27.566011428833008,27.410881042480469,,,,,,,,,,,,,,
"331","185167024",45.515889871699997,-122.718338504000002,Portland,Multnomah,15.150454521179199,27.487428665161133,27.363237380981445,,,,,,,,,,,,,,
"332","185184513",45.513713333299997,-122.719620000000006,Portland,Multnomah,15.762918472290041,26.407426834106445,27.390104293823246,,,,,,,,,,,,,,
"333","185186534",45.513244999999998,-122.719513333300000,Portland,Multnomah,15.733824729919434,26.409650802612305,27.342609405517582,,,,,,,,,,,,,,
"334","185237466",45.517940000000003,-122.713296999999997,Portland,Multnomah,16.127304077148438,27.710050582885746,27.498468399047852,,,,,,,,,,,,,,
"335","185337032",45.511204702000001,-122.718846276199997,Portland,Multnomah,14.986058235168459,27.304750442504883,27.319200515747070,,,,,,,,,,,,,,
"336","185338518",45.511103966999997,-122.718658264100000,Portland,Multnomah,14.982949256896973,27.454500198364254,27.302026748657227,,,,,,,,,,,,,,
"337","185340693",45.511265918699998,-122.719607194999995,Portland,Multnomah,15.099353790283203,27.001659393310547,27.306644439697266,,,,,,,,,,,,,,
"338","185342906",45.511175771300003,-122.719598142500004,Portland,Multnomah,15.094041824340820,27.027654647827148,27.291620254516602,,,,,,,,,,,,,,
"339","185343834",45.511357574800002,-122.719466546700005,Portland,Multnomah,15.065496444702148,27.036495208740234,27.321279525756836,,,,,,,,,,,,,,
"340","185374900",45.519035322699999,-122.709147880299994,Portland,Multnomah,16.552015304565430,27.954730987548828,27.501226425170898,,,,,,,,,,,,,,
"341","185375548",45.517402740400001,-122.715579283200000,Portland,Multnomah,15.396694183349609,27.517560958862305,27.420328140258789,,,,,,,,,,,,,,
"342","185523701",45.516708333300002,-122.714691666700006,Portland,Multnomah,15.286996841430664,27.546667098999023,27.414964675903320,,,,,,,,,,,,,,
"343","185525872",45.517436666700000,-122.719046666699995,Portland,Multnomah,15.336521148681641,27.476869583129883,27.371189117431641,,,,,,,,,,,,,,
"344","185526027",45.517521666699999,-122.718903333300005,Portland,Multnomah,15.356941223144531,27.451894760131836,27.362785339355469,,,,,,,,,,,,,,
"345","185526479",45.516930000000002,-122.717971666699995,Portland,Multnomah,15.253515243530273,27.473875045776367,27.388998031616211,,,,,,,,,,,,,,
"346","185647178",45.516461000000000,-122.713987000000003,Portland,Multnomah,15.391963958740234,27.668388366699219,27.418462753295898,,,,,,,,,,,,,,
"347","185648242",45.516539999999999,-122.714853000000005,Portland,Multnomah,15.289025306701660,27.472742080688477,27.420969009399418,,,,,,,,,,,,,,
"348","185648954",45.516503999999998,-122.714723000000006,Portland,Multnomah,15.286100387573242,27.478422164916992,27.413160324096680,,,,,,,,,,,,,,
"349","185649594",45.516441000000000,-122.714718000000005,Portland,Multnomah,15.288484573364258,27.485988616943359,27.410671234130859,,,,,,,,,,,,,,
"350","185650018",45.516193000000001,-122.714557999999997,Portland,Multnomah,15.321699142456055,27.514984130859375,27.410657882690430,,,,,,,,,,,,,,
"351","185686562",45.476213888899998,-122.555544444399999,Portland,Multnomah,15.218410491943359,31.754026412963867,29.480319976806641,,,,,,,,,,,,,,
"352","185781933",45.511650880700003,-122.718097202799996,Portland,Multnomah,14.918868064880373,27.465398788452148,27.297389984130859,,,,,,,,,,,,,,
"353","185782730",45.510822417100002,-122.717351351299996,Portland,Multnomah,14.934477806091309,27.631843566894531,27.240743637084961,,,,,,,,,,,,,,
"354","185786308",45.511392659499997,-122.716116994299995,Portland,Multnomah,14.931496620178223,27.318408966064453,27.311382293701172,,,,,,,,,,,,,,
"355","185790836",45.513189181599998,-122.714280157100006,Portland,Multnomah,15.108370780944824,27.431129455566406,27.358396530151367,,,,,,,,,,,,,,
"356","185791192",45.513163338200002,-122.714277771699997,Portland,Multnomah,15.113960266113281,27.427196502685547,27.357185363769531,,,,,,,,,,,,,,
"357","185793808",45.514347991199998,-122.715915018499999,Portland,Multnomah,15.236571311950684,27.423759460449219,27.424486160278320,,,,,,,,,,,,,,
"358","186050708",45.519555227100000,-122.718861064899997,Portland,Multnomah,15.803954124450684,27.444616317749023,27.486616134643555,,,,,,,,,,,,,,
"359","186051285",45.517702460499997,-122.716651362999997,Portland,Multnomah,15.269990921020508,27.553073883056641,27.451234817504883,,,,,,,,,,,,,,
"360","186051779",45.518816370200000,-122.718207029599995,Portland,Multnomah,15.646666526794434,27.582147598266602,27.464796066284180,,,,,,,,,,,,,,
"361","187665073",45.575013800000001,-122.648674200000002,Portland,Multnomah,16.079542160034180,31.644039154052734,29.111890792846680,,,,,,,,,,,,,,
"362","187674196",45.516641666699996,-122.718050000000005,Portland,Multnomah,15.474172592163086,27.522193908691406,27.382652282714844,,,,,,,,,,,,,,
"363","187674335",45.516518333299999,-122.717966666699994,Portland,Multnomah,15.199602127075195,27.448917388916016,27.387914657592773,,,,,,,,,,,,,,
"364","187674701",45.517051666699999,-122.717823333300004,Portland,Multnomah,15.254858016967773,27.515903472900391,27.408176422119141,,,,,,,,,,,,,,
"365","187682549",45.516833333299999,-122.717593333300002,Portland,Multnomah,15.210595130920410,27.562078475952148,27.397104263305664,,,,,,,,,,,,,,
"371","188319712",45.494512966899997,-122.624696223200004,Portland,Multnomah,15.508152008056641,31.124597549438477,29.052873611450195,,,,,,,,,,,,,,
"372","188426458",45.500795580499997,-122.681701546599996,Portland,Multnomah,16.857358932495117,31.285295486450195,28.151601791381836,,,,,,,,,,,,,,
"377","189149330",45.486684730299999,-122.614990230800004,Portland,Multnomah,14.555771827697754,31.344514846801754,29.271934509277344,,,,,,,,,,,,,,
"387","189163248",45.467131666699999,-122.559330000000003,Portland,Multnomah,16.190835952758789,31.227281570434570,27.895147323608398,,,,,,,,,,,,,,
"388","189164496",45.464071666700001,-122.571470000000005,Portland,Multnomah,14.497241020202637,31.409181594848633,29.135774612426754,,,,,,,,,,,,,,
"389","189282484",45.520065228900002,-122.597439983599998,Portland,Multnomah,15.807952880859377,31.120780944824219,27.465011596679688,,,,,,,,,,,,,,
"396","189894593",45.496445996299997,-122.498968510899999,Portland,Multnomah,14.235758781433105,31.363483428955082,28.764490127563477,,,,,,,,,,,,,,
"397","189895335",45.496821777500003,-122.510150446300003,Portland,Multnomah,14.253042221069336,31.485342025756836,28.504125595092773,,,,,,,,,,,,,,
"398","189897121",45.505102813000001,-122.560873008900003,Portland,Multnomah,15.268074035644531,31.990224838256836,30.006252288818359,,,,,,,,,,,,,,
"399","189899044",45.493296613100000,-122.484732025599996,Portland,Multnomah,15.088013648986816,31.584274291992188,29.516824722290039,,,,,,,,,,,,,,
"400","189900591",45.485951957200001,-122.534152474899997,Portland,Multnomah,13.980359077453613,31.321002960205082,28.773061752319336,,,,,,,,,,,,,,
"401","189901728",45.493315864800003,-122.559764867300004,Portland,Multnomah,14.255043029785156,31.541664123535156,29.182382583618164,,,,,,,,,,,,,,
"402","189902753",45.518464709000000,-122.542849757300004,Portland,Multnomah,15.323116302490234,31.713245391845703,29.325862884521484,,,,,,,,,,,,,,
"403","189903234",45.513247669499997,-122.543759226099993,Portland,Multnomah,14.525836944580078,31.571367263793945,29.304111480712891,,,,,,,,,,,,,,
"404","189904007",45.509121507700002,-122.535005471299996,Portland,Multnomah,14.453632354736328,31.456300735473633,29.369634628295898,,,,,,,,,,,,,,
"407","190421085",45.469432223299997,-122.743431346600005,Portland,Multnomah,14.733260154724123,30.112821578979492,27.127290725708008,,,,,,,,,,,,,,
"408","190422338",45.482314627500003,-122.708591350299997,Portland,Multnomah,15.486249923706055,30.071527481079102,27.142644882202148,,,,,,,,,,,,,,
"409","190437606",45.559453333299999,-122.595304999999996,Portland,Multnomah,14.211340904235840,31.485382080078125,28.745557785034180,,,,,,,,,,,,,,
"410","190438768",45.559016666700003,-122.594894999999994,Portland,Multnomah,14.143582344055176,31.514823913574219,29.012422561645508,,,,,,,,,,,,,,
"411","190440100",45.559128333300002,-122.593779999999995,Portland,Multnomah,14.204622268676758,31.473909378051754,29.099870681762695,,,,,,,,,,,,,,
"413","190459742",45.481566666699997,-122.697778333299993,Portland,Multnomah,15.891037940979004,29.820652008056641,27.514495849609375,,,,,,,,,,,,,,
"414","190460000",45.481463333299999,-122.698753333300004,Portland,Multnomah,16.173301696777344,29.849628448486328,27.459863662719727,,,,,,,,,,,,,,
"415","190462888",45.478378333300000,-122.688545000000005,Portland,Multnomah,15.465449333190918,29.469455718994141,27.051591873168945,,,,,,,,,,,,,,
"416","190462995",45.478286666700001,-122.688278333300005,Portland,Multnomah,15.470005989074709,29.524421691894531,27.054510116577148,,,,,,,,,,,,,,
"421","191204889",45.548490146500001,-122.551706057600001,Portland,Multnomah,14.661164283752441,31.202083587646484,29.020360946655273,,,,,,,,,,,,,,
"422","191206427",45.537067183500000,-122.540684152099999,Portland,Multnomah,14.133103370666504,31.793081283569336,29.515941619873047,,,,,,,,,,,,,,
"423","191207255",45.540272614499997,-122.555643354500006,Portland,Multnomah,14.148400306701660,31.373373031616211,28.864513397216797,,,,,,,,,,,,,,
"424","191208171",45.537903870900003,-122.542232904700001,Portland,Multnomah,14.128247261047363,31.762834548950195,29.388051986694336,,,,,,,,,,,,,,
"425","191210073",45.544328649599997,-122.493278523699999,Portland,Multnomah,15.958750724792480,31.435621261596680,29.134740829467773,,,,,,,,,,,,,,
"426","191210850",45.545558070200002,-122.493753459000004,Portland,Multnomah,16.375022888183594,31.445835113525391,29.201101303100582,,,,,,,,,,,,,,
"427","191211311",45.545715757300002,-122.494128943299998,Portland,Multnomah,16.410644531250000,31.399091720581055,29.256591796875000,,,,,,,,,,,,,,
"428","191211771",45.545509850899997,-122.494299463299996,Portland,Multnomah,16.412141799926758,31.346607208251953,29.268007278442383,,,,,,,,,,,,,,
"437","191295547",45.494174549999997,-122.567232529999998,Portland,Multnomah,16.035085678100586,32.296218872070312,29.534902572631836,,,,,,,,,,,,,,
