"","id","latitude","longitude","place_town_name","place_county_name"
"137",146785571,47.24908809,-122.4916243,"Tacoma","Pierce"
"138",146785647,47.24911478,-122.49134112,"Tacoma","Pierce"
"139",146786460,47.24738772,-122.48256573,"Tacoma","Pierce"
"140",146787527,47.24519901,-122.47508829,"Tacoma","Pierce"
"141",146787642,47.24521983,-122.47453105,"Tacoma","Pierce"
"142",146984661,47.26817396,-122.46577925,"Tacoma","Pierce"
"143",146984766,47.26812539,-122.46566375,"Tacoma","Pierce"
"144",147142637,47.26665989,-122.51256358,"Tacoma","Pierce"
"145",147143210,47.26396365,-122.5126116,"Tacoma","Pierce"
"146",147146231,47.26274747,-122.48609155,"Tacoma","Pierce"
"147",147146636,47.26292188,-122.48486599,"Tacoma","Pierce"
"148",147147753,47.26187509,-122.47450932,"Tacoma","Pierce"
"149",147147924,47.26185455,-122.47408909,"Tacoma","Pierce"
"150",147148151,47.26162312,-122.47400663,"Tacoma","Pierce"
"151",147278029,47.26696778,-122.45897193,"Tacoma","Pierce"
"152",147279520,47.26879006,-122.4717567,"Tacoma","Pierce"
"153",147289110,47.27416656,-122.50901039,"Tacoma","Pierce"
"154",147289884,47.27483439,-122.50376679,"Tacoma","Pierce"
"155",147418048,47.2655475,-122.5105184,"Tacoma","Pierce"
"156",147419694,47.2540620125,-122.5002487587,"Tacoma","Pierce"
"157",147424471,47.237828081,-122.4603951406,"Tacoma","Pierce"
"158",148125974,47.2127686895,-122.4178692886,"Tacoma","Pierce"
"159",148126319,47.2129597533,-122.4182454015,"Tacoma","Pierce"
"160",148128768,47.2278325904,-122.4196747059,"Tacoma","Pierce"
"161",150003326,47.2509703275,-122.4959557441,"Tacoma","Pierce"
"162",150004072,47.2507950079,-122.4878193565,"Tacoma","Pierce"
"163",150004319,47.250820446,-122.4877605697,"Tacoma","Pierce"
"164",150006241,47.2463285494,-122.4747680009,"Tacoma","Pierce"
"165",150148863,47.1919637186,-122.42575428,"Tacoma","Pierce"
"166",150150893,47.1927671738,-122.4391798591,"Tacoma","Pierce"
"167",150152339,47.2026922578,-122.4396832828,"Tacoma","Pierce"
"168",150152828,47.2045732111,-122.4398756151,"Tacoma","Pierce"
"169",150153819,47.2086908338,-122.4397098387,"Tacoma","Pierce"
"170",150155424,47.2199298034,-122.440735306,"Tacoma","Pierce"
"171",150155514,47.2199963691,-122.4407818133,"Tacoma","Pierce"
"172",150156263,47.2229795211,-122.4415473335,"Tacoma","Pierce"
"173",150436086,47.1982042037,-122.4402902419,"Tacoma","Pierce"
"174",150437127,47.2018011547,-122.4382798733,"Tacoma","Pierce"
"175",150437810,47.2050550887,-122.4384048674,"Tacoma","Pierce"
"176",150439099,47.2112361111,-122.4379444444,"Tacoma","Pierce"
"177",150439305,47.2146928891,-122.4389035694,"Tacoma","Pierce"
"178",150440108,47.2200391518,-122.4392470279,"Tacoma","Pierce"
"179",150524036,47.2634081869,-122.4838421961,"Tacoma","Pierce"
"180",150525110,47.2635754478,-122.484898735,"Tacoma","Pierce"
