X,Y,OBJECTID,Neighborho,Address,Date_Inven,SPECIES,MATURE_SIZ,FUNCTIONAL,Condition,DIAMETER,Site_Type,Site_Size,Site_Width,Wires,SITE_IMPRO,DN_AF1,lat,lon
-13646275.143300000578165,5703484.992999999783933,"35124",MT. TABOR,7404 SE WASHINGTON ST,2015/07/30 16:49:36.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,12.800000000000001,other,Large,,None,Unimproved,30.903936386108398,45.5182707500,-122.5865750000
-13640203.320699997246265,5696896.387199999764562,"35371",POWELLHURST-GILBERT,12817 SE FOSTER RD,2015/06/17 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,20.399999999999999,curbtight,Large,,None,Improved,30.554103851318359,45.4767846000,-122.5320310000
-13640198.800699999555945,5696895.815600000321865,"35372",POWELLHURST-GILBERT,12817 SE FOSTER RD,2015/06/17 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,17.699999999999999,curbtight,Large,,None,Improved,30.613479614257812,45.4767810000,-122.5319900000
-13640194.279400000348687,5696896.377899999730289,"35373",POWELLHURST-GILBERT,12817 SE FOSTER RD,2015/06/17 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,24.600000000000001,curbtight,Large,,None,Improved,30.610324859619141,45.4767845400,-122.5319490000
-13639359.000399999320507,5696930.944299999624491,"35389",POWELLHURST-GILBERT,6251 SE 136TH AVE,2015/06/17 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Poor,20.000000000000000,curbtight,Large,,None,Improved,30.659875869750977,45.4770022700,-122.5244460000
-13640750.938699999824166,5698919.803399999625981,"35687",POWELLHURST-GILBERT,12244 SE HOLGATE BLVD,2015/07/18 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,16.100000000000001,NCNS,Medium,,High voltage,Unimproved,30.652164459228516,45.4895286000,-122.5369500000
-13647773.050000000745058,5704900.904099999926984,"36102",NORTH TABOR,535 NE 62ND AVE,2015/07/09 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,4.500000000000000,strip,Large,8.500000000000000,None,Improved,31.612461090087891,45.5271822600,-122.6000310000
-13647759.928400000557303,5704900.826000000350177,"36103",NORTH TABOR,535 NE 62ND AVE,2015/07/09 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,5.300000000000000,strip,Large,8.500000000000000,None,Improved,31.601434707641602,45.5271817700,-122.5999130000
-13641583.289000000804663,5698861.449500000104308,"36246",POWELLHURST-GILBERT,4526 SE 115TH AVE,2015/07/29 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,22.100000000000001,NCNS,Large,,None,Unimproved,31.516935348510746,45.4891611100,-122.5444270000
-13641583.115800000727177,5698865.702499999664724,"36247",POWELLHURST-GILBERT,4526 SE 115TH AVE,2015/07/29 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,22.000000000000000,NCNS,Large,,None,Unimproved,31.514234542846680,45.4891878900,-122.5444260000
-13641582.825999999418855,5698873.868200000375509,"36248",POWELLHURST-GILBERT,4526 SE 115TH AVE,2015/07/29 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,18.000000000000000,NCNS,Large,,None,Unimproved,31.489471435546875,45.4892393200,-122.5444230000
-13641582.708799999207258,5698878.631500000134110,"36249",POWELLHURST-GILBERT,4526 SE 115TH AVE,2015/07/29 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,26.000000000000000,NCNS,Large,,None,Unimproved,31.479684829711918,45.4892693100,-122.5444220000
-13641582.641000000759959,5698891.617600000463426,"36250",POWELLHURST-GILBERT,4526 SE 115TH AVE,2015/07/29 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,24.199999999999999,NCNS,Large,,None,Unimproved,31.469305038452148,45.4893511000,-122.5444210000
-13644783.156700000166893,5701037.214399999938905,"36292",POWELLHURST-GILBERT,,2015/08/04 18:31:15.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,32.000000000000000,NCNS,Medium,,High voltage,Unimproved,31.660161972045898,45.5028615100,-122.5731720000
-13653620.256899999454618,5707190.196100000292063,"36612",IRVINGTON,2627 NE 13TH AVE,2015/07/11 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,31.500000000000000,strip,Large,7.600000000000000,None,Improved,31.191640853881836,45.5415876900,-122.6525570000
-13643007.695399999618530,5699902.618799999356270,"36829",POWELLHURST-GILBERT,10202 WI/ SE POWELL BLVD,2015/08/05 15:10:42.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,1.300000000000000,CNS,Large,,None,Unimproved,30.464883804321289,45.4957175800,-122.5572230000
-13653845.300700001418591,5707348.042600000277162,"36998",IRVINGTON,2727 NE 11TH AVE,2015/07/11 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,0.700000000000000,strip,Large,7.500000000000000,None,Improved,31.078409194946289,45.5425808100,-122.6545790000
-13640922.978800000622869,5699863.312800000421703,"37458",POWELLHURST-GILBERT,12122 SE RHONE ST,2015/08/06 15:44:34.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,10.500000000000000,CNS,Medium,,High voltage,Unimproved,30.822792053222656,45.4954700800,-122.5384960000
-13644194.726299999281764,5700870.242499999701977,"37760",POWELLHURST-GILBERT,2730 SE 92ND AVE,2015/08/06 17:17:40.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,15.800000000000001,curbtight,Large,,None,Improved,31.916231155395508,45.5018102400,-122.5678860000
-13645358.123400000855327,5700456.582999999634922,"38047",POWELLHURST-GILBERT,NEC/ 82ND & SE KELLY ST,2015/08/06 17:14:51.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,35.799999999999997,NCNS,Large,,None,Unimproved,32.132617950439453,45.4992057100,-122.5783370000
-13643406.110300000756979,5699657.808800000697374,"38616",POWELLHURST-GILBERT,3817 SE 100TH AVE,2015/08/01 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,4.700000000000000,swale,Large,12.000000000000000,None,Improved,31.669736862182617,45.4941760300,-122.5608020000
-13643415.769600000232458,5699658.166600000113249,"38617",POWELLHURST-GILBERT,3817 SE 100TH AVE,2015/08/01 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,4.500000000000000,swale,Large,12.000000000000000,None,Improved,31.677577972412109,45.4941782800,-122.5608890000
-13643423.922000000253320,5699658.563100000843406,"38618",POWELLHURST-GILBERT,3817 SE 100TH AVE,2015/08/01 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,4.900000000000000,swale,Large,12.000000000000000,None,Improved,31.684688568115234,45.4941807800,-122.5609620000
-13643455.456199999898672,5699651.950299999676645,"38621",POWELLHURST-GILBERT,3816 SE 99TH AVE,2015/08/01 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,4.500000000000000,other,Large,,None,Unimproved,31.693828582763672,45.4941391400,-122.5612450000
-13643471.983500000089407,5699649.635999999940395,"38622",POWELLHURST-GILBERT,3816 SE 99TH AVE,2015/08/01 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,3.200000000000000,other,Large,,None,Unimproved,31.726810455322266,45.4941245600,-122.5613940000
-13643482.908299999311566,5699649.356300000101328,"38623",POWELLHURST-GILBERT,3816 SE 99TH AVE,2015/08/01 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,4.000000000000000,other,Large,,None,Unimproved,31.755834579467773,45.4941228000,-122.5614920000
-13643494.972699999809265,5699649.425599999725819,"38624",POWELLHURST-GILBERT,3816 SE 99TH AVE,2015/08/01 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,3.900000000000000,other,Large,,None,Unimproved,31.780755996704102,45.4941232400,-122.5616000000
-13643486.896500000730157,5699657.952999999746680,"38625",POWELLHURST-GILBERT,3816 SE 99TH AVE,2015/08/01 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,4.500000000000000,swale,Large,16.399999999999999,None,Improved,31.762605667114254,45.4941769400,-122.5615280000
-13643478.379899997264147,5699658.057599999941885,"38626",POWELLHURST-GILBERT,3816 SE 99TH AVE,2015/08/01 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,4.200000000000000,swale,Large,16.399999999999999,None,Improved,31.727428436279297,45.4941775900,-122.5614510000
-13643467.415599999949336,5699658.262699999846518,"38627",POWELLHURST-GILBERT,3816 SE 99TH AVE,2015/08/01 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,4.200000000000000,swale,Large,16.399999999999999,None,Improved,31.707721710205082,45.4941788900,-122.5613530000
-13643282.805999999865890,5699525.777800000272691,"38636",POWELLHURST-GILBERT,3906 SE 101ST AVE,2015/08/01 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,39.000000000000000,NCNS,Large,,None,Unimproved,31.523778915405273,45.4933446200,-122.5596940000
-13653133.861500000581145,5709353.444199999794364,"39105",SABIN,1706 NE PRESCOTT ST,2015/08/11 20:02:11.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,2.300000000000000,strip,Medium,15.000000000000000,High voltage,Improved,31.588041305541992,45.5551966000,-122.6481880000
-13653133.751099999994040,5709363.483199999667704,"39106",SABIN,1706 NE PRESCOTT ST,2015/08/11 20:02:11.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,1.700000000000000,strip,Medium,15.000000000000000,High voltage,Improved,31.572654724121094,45.5552597500,-122.6481870000
-13653612.341600000858307,5709830.727199999615550,"39552",KING,4856 NE 13TH AVE,2015/07/22 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,2.000000000000000,NCNS,Large,,None,Unimproved,31.725006103515625,45.5581987300,-122.6524860000
-13653591.825799999758601,5709831.275700000114739,"39553",KING,4856 NE 13TH AVE,2015/07/22 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,1.900000000000000,NCNS,Large,,None,Unimproved,31.727363586425781,45.5582021800,-122.6523020000
-13648546.887000000104308,5704540.978299999609590,"39868",NORTH TABOR,5520 NE EVERETT ST,2015/07/25 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,26.300000000000001,strip,Medium,4.000000000000000,None,Improved,31.641386032104492,45.5249170800,-122.6069820000
-13648033.398199999704957,5704508.662800000049174,"40736",NORTH TABOR,5932 NE EVERETT ST,2015/07/25 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,26.100000000000001,strip,Medium,4.600000000000000,None,Improved,31.254089355468754,45.5247137000,-122.6023690000
-13648033.113600000739098,5704520.200500000268221,"40737",NORTH TABOR,5932 NE EVERETT ST,2015/07/25 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,34.000000000000000,strip,Medium,4.600000000000000,None,Improved,31.281532287597656,45.5247863100,-122.6023670000
-13654129.757999999448657,5706545.507500000298023,"41247",IRVINGTON,817 NE TILLAMOOK ST,2015/08/21 20:49:52.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,39.700000000000003,strip,Medium,5.500000000000000,High voltage,Improved,30.995937347412109,45.5375313500,-122.6571340000
-13649195.663200000301003,5705160.162399999797344,"41500",NORTH TABOR,4805 NE GLISAN ST,2015/08/26 16:24:27.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,4.200000000000000,strip,Medium,4.200000000000000,None,Improved,31.787097930908203,45.5288138300,-122.6128100000
-13649198.105799999088049,5705162.600499999709427,"41501",NORTH TABOR,4805 NE GLISAN ST,2015/08/26 16:24:27.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,4.400000000000001,strip,Medium,4.200000000000000,None,Improved,31.772562026977539,45.5288291800,-122.6128320000
-13649199.118699999526143,5705163.854599999263883,"41503",NORTH TABOR,4805 NE GLISAN ST,2015/08/26 16:24:27.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,8.000000000000000,strip,Medium,4.200000000000000,None,Improved,31.770986557006836,45.5288370700,-122.6128410000
-13649200.916899999603629,5705165.214399999938905,"41504",NORTH TABOR,4805 NE GLISAN ST,2015/08/26 16:24:27.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,6.500000000000000,strip,Medium,4.200000000000000,None,Improved,31.771783828735352,45.5288456300,-122.6128570000
-13649193.797700000926852,5705157.852699999697506,"41716",NORTH TABOR,4805 NE GLISAN ST,2015/08/26 16:24:27.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,6.500000000000000,strip,Medium,4.200000000000000,None,Improved,31.788404464721680,45.5287993000,-122.6127940000
-13647031.319099999964237,5705828.525600000284612,"41739",NORTH TABOR,1401-1457 WI/ NE 68TH AVE,2015/08/26 17:07:27.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,15.000000000000000,CNS,Large,,None,Unimproved,31.715946197509766,45.5330197900,-122.5933680000
-13647026.803100001066923,5705831.138100000098348,"41740",NORTH TABOR,1401-1457 WI/ NE 68TH AVE,2015/08/26 17:07:27.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,13.000000000000000,CNS,Large,,None,Unimproved,31.714630126953125,45.5330362300,-122.5933270000
-13646736.947699999436736,5701518.925599999725819,"41946",MT. TABOR,2328 SE 70TH AVE,2015/08/26 20:06:31.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,12.900000000000000,strip,Small,3.500000000000000,None,Improved,30.832939147949219,45.5058943100,-122.5907230000
-13649611.481000000610948,5705118.194300000555813,"42007",NORTH TABOR,4431 NE ROYAL CT,2015/08/26 15:59:44.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,0.600000000000000,strip,Large,8.699999999999999,None,Improved,31.433532714843754,45.5285497200,-122.6165460000
-13647018.778699997812510,5705834.870400000363588,"42047",NORTH TABOR,1401-1457 WI/ NE 68TH AVE,2015/08/26 17:07:27.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,16.000000000000000,CNS,Large,,None,Unimproved,31.710271835327148,45.5330597100,-122.5932550000
-13647022.921499999240041,5705832.855000000447035,"42148",NORTH TABOR,1401-1457 WI/ NE 68TH AVE,2015/08/26 17:07:27.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,16.000000000000000,CNS,Large,,None,Unimproved,31.707281112670898,45.5330470300,-122.5932920000
-13646315.313799999654293,5702388.112300000153482,"42734",MT. TABOR,7404-7408 SE CLAY ST,2015/08/27 17:26:04.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,2.300000000000000,NCNS,Large,,None,Unimproved,30.922109603881836,45.5113662000,-122.5869360000
-13647619.846899999305606,5704479.236499999649823,"42888",NORTH TABOR,6235 NE DAVIS ST,2015/08/18 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,46.399999999999999,strip,Large,7.200000000000000,None,Improved,31.242996215820312,45.5245285000,-122.5986550000
-13647617.714099999517202,5704769.764399999752641,"42907",NORTH TABOR,6234 NE GLISAN ST,2015/08/18 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,31.800000000000001,strip,Large,7.200000000000000,None,Improved,31.247819900512695,45.5263569500,-122.5986350000
-13652750.020599998533726,5708812.488699999637902,"43374",SABIN,3948 NE 20TH AVE,2015/06/27 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,32.000000000000000,strip,Large,6.700000000000000,None,Improved,31.079013824462891,45.5517937800,-122.6447400000
-13653270.014200000092387,5709346.952899999916553,"43815",SABIN,1534 NE PRESCOTT ST,2015/07/22 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,35.000000000000000,strip,Medium,5.000000000000000,None,Improved,31.715440750122070,45.5551557700,-122.6494110000
-13646315.015200000256300,5702388.970699999481440,"43834",MT. TABOR,7404-7408 SE CLAY ST,2015/09/01 19:25:36.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,0.900000000000000,NCNS,Large,,None,Unimproved,30.921649932861328,45.5113716000,-122.5869330000
-13646537.482699999585748,5702387.190600000321865,"43857",MT. TABOR,7210 SE CLAY ST,2015/09/01 19:57:36.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,2.000000000000000,CNS,Medium,,High voltage,Unimproved,30.520294189453125,45.5113603900,-122.5889310000
-13646315.201799999922514,5702389.903800000436604,"43866",MT. TABOR,7404-7408 SE CLAY ST,2015/09/01 19:25:23.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,1.900000000000000,NCNS,Large,,None,Unimproved,30.924890518188477,45.5113774700,-122.5869350000
-13654284.208900000900030,5706910.118400000035763,"44784",IRVINGTON,2416 NE 7TH AVE,2015/09/08 20:21:29.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,20.300000000000001,strip,Medium,12.800000000000001,High voltage,Improved,30.391756057739254,45.5398255000,-122.6585210000
-13654283.821799999102950,5706921.476599999703467,"44826",IRVINGTON,2416 NE 7TH AVE,2015/09/08 19:31:06.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,31.000000000000000,strip,Medium,12.800000000000001,High voltage,Improved,30.411491394042969,45.5398969600,-122.6585180000
-13653964.361999999731779,5706224.588399999774992,"45237",IRVINGTON,1723 NE 10TH AVE,2015/08/15 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,32.299999999999997,strip,Medium,4.700000000000000,None,Improved,31.174488067626953,45.5355120300,-122.6556480000
-13653964.237099999561906,5706216.830799999646842,"45238",IRVINGTON,1723 NE 10TH AVE,2015/08/15 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,27.800000000000001,strip,Medium,4.700000000000000,None,Improved,31.199165344238281,45.5354632200,-122.6556470000
-13653980.022600000724196,5708304.599399998784065,"45444",KING,3513 NE 10TH AVE,2015/08/22 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,8.800000000000002,strip,Small,2.500000000000000,None,Improved,31.437295913696289,45.5485987700,-122.6557890000
-13653980.085500000044703,5708285.687599999830127,"45445",KING,3513 NE 10TH AVE,2015/08/22 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,13.300000000000001,strip,Small,2.500000000000000,None,Improved,31.399291992187500,45.5484798000,-122.6557890000
-13654570.463300000876188,5712420.153900000266731,"46982",WOODLAWN,7100 NE M L KING BLVD,2015/06/27 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,0.400000000000000,strip,Small,2.400000000000000,None,Improved,31.775531768798828,45.5744835100,-122.6610930000
-13653771.552500000223517,5712502.550699999555945,"47065",WOODLAWN,7205 NE 11TH AVE,2015/06/27 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,21.000000000000000,strip,Large,12.000000000000000,None,Improved,31.921260833740234,45.5750016200,-122.6539160000
-13653534.146500000730157,5712256.778900000266731,"48240",WOODLAWN,,2015/07/11 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,11.199999999999999,curbtight,Medium,,High voltage,Improved,31.543827056884766,45.5734561900,-122.6517840000
-13653534.093200000002980,5712238.349700000137091,"48241",WOODLAWN,,2015/07/11 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,11.000000000000000,curbtight,Medium,,High voltage,Improved,31.540519714355469,45.5733403100,-122.6517830000
-13653532.990000000223517,5712238.350499999709427,"48242",WOODLAWN,,2015/07/11 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,11.000000000000000,curbtight,Medium,,High voltage,Improved,31.540519714355469,45.5733403100,-122.6517730000
-13653531.707599999383092,5712238.489299999549985,"48243",WOODLAWN,,2015/07/11 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,10.000000000000000,curbtight,Medium,,High voltage,Improved,31.541234970092773,45.5733411800,-122.6517620000
-13653530.528899999335408,5712238.529500000178814,"48244",WOODLAWN,,2015/07/11 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,18.100000000000001,curbtight,Medium,,High voltage,Improved,31.547536849975582,45.5733414400,-122.6517510000
-13656784.630499998107553,5701384.809200000017881,"48263",SOUTH PORTLAND,2525 SW 3RD AVE,2015/05/07 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,12.000000000000000,median,Large,14.000000000000000,None,Improved,31.475601196289062,45.5050499400,-122.6809830000
-13656781.172299999743700,5701385.205500000156462,"48264",SOUTH PORTLAND,2525 SW 3RD AVE,2015/05/07 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,12.600000000000000,median,Large,14.000000000000000,None,Improved,31.480142593383789,45.5050524400,-122.6809520000
-13656776.704199999570847,5701376.096199999563396,"48266",SOUTH PORTLAND,2525 SW 3RD AVE,2015/05/07 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,13.400000000000000,median,Large,7.000000000000000,None,Improved,31.489393234252930,45.5049950900,-122.6809120000
-13656775.368400001898408,5701371.290199999697506,"48267",SOUTH PORTLAND,2525 SW 3RD AVE,2015/05/07 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,11.500000000000000,median,Small,3.000000000000000,None,Improved,31.497102737426754,45.5049648300,-122.6809000000
-13653350.278899999335408,5712458.628399999812245,"48510",WOODLAWN,7135 NE 15TH AVE,2015/08/29 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,23.500000000000000,strip,Small,2.700000000000000,High voltage,Improved,31.604448318481445,45.5747254400,-122.6501320000
-13653979.246999999508262,5708461.174999998882413,"48628",KING,937 NE BEECH ST,2015/08/22 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,38.299999999999997,strip,Medium,4.500000000000000,None,Improved,31.502201080322266,45.5495837700,-122.6557820000
-13654068.999500000849366,5707722.507500000298023,"49742",IRVINGTON,3045 NE 9TH AVE,2015/09/17 16:07:55.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,30.000000000000000,strip,Large,7.200000000000000,None,Improved,30.957742691040039,45.5449367500,-122.6565880000
-13654826.964999999850988,5709266.193599999882281,"50066",KING,4304 NE MALLORY AVE,2015/09/24 14:46:37.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,42.100000000000001,strip,Medium,4.000000000000000,None,Improved,31.568788528442383,45.5546477800,-122.6633970000
-13654810.553799999877810,5709266.370600000023842,"51458",KING,217 NE SKIDMORE ST,2015/09/24 14:46:37.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,35.600000000000001,strip,Medium,4.000000000000000,None,Improved,31.625036239624023,45.5546488900,-122.6632500000
-13654803.806299999356270,5710760.810499999672174,"51588",KING,211 NE JESSUP ST,2015/09/24 16:42:11.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,33.700000000000003,other,Large,,None,Unimproved,31.185829162597656,45.5640485200,-122.6631890000
-13654750.302200000733137,5710434.191200000233948,"51905",KING,"5323 NE GARFIELD AVE, UN A",2015/09/24 20:42:14.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,6.000000000000000,strip,Large,8.300000000000002,None,Improved,31.929410934448246,45.5619943100,-122.6627080000
-13646538.573700001463294,5702540.261800000444055,"52221",MT. TABOR,1432 SE 72ND AVE,2015/09/25 17:28:26.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,19.199999999999999,CNS,Large,,None,Unimproved,30.420270919799805,45.5123239900,-122.5889410000
-13652748.584899999201298,5706429.128299999982119,"52767",IRVINGTON,2111 NE HANCOCK ST,2015/09/12 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,36.000000000000000,strip,Large,10.600000000000000,None,Improved,31.494558334350582,45.5367990600,-122.6447270000
-13649016.127199999988079,5701762.678299999795854,"53407",MT. TABOR,2140 SE 50TH AVE,2015/10/02 20:03:08.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,1.000000000000000,strip,Small,3.500000000000000,None,Improved,31.258907318115234,45.5074288900,-122.6111980000
-13656119.334599999710917,5700076.100100000388920,"54045",SOUTH PORTLAND,3621 SW KELLY AVE,2015/07/10 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,33.700000000000003,strip,Medium,4.500000000000000,None,Improved,31.368471145629883,45.4968099600,-122.6750070000
-13656002.982200000435114,5700410.228699999861419,"54108",SOUTH PORTLAND,0329 SW WHITAKER ST,2015/07/10 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,3.100000000000000,curbtight,Large,,None,Improved,32.267459869384766,45.4989138400,-122.6739610000
-13656609.177400000393391,5700709.863699999637902,"54457",SOUTH PORTLAND,130 SW WOODS ST,2015/06/30 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,1.300000000000000,strip,Small,3.500000000000000,High voltage,Improved,31.583005905151367,45.5008004600,-122.6794070000
-13656616.714999999850988,5700709.857600000686944,"54459",SOUTH PORTLAND,130 SW WOODS ST,2015/06/30 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,1.000000000000000,strip,Small,3.500000000000000,High voltage,Improved,31.587636947631836,45.5008004200,-122.6794750000
-13648570.656799999997020,5701823.582600000314415,"55666",MT. TABOR,5340 SE LINCOLN ST,2015/10/01 17:20:39.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,2.500000000000000,strip,Large,8.400000000000000,None,Improved,31.144475936889648,45.5078123100,-122.6071960000
-13648571.257099999114871,5701834.179399999789894,"55667",MT. TABOR,5340 SE LINCOLN ST,2015/10/01 17:20:39.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,2.400000000000000,strip,Large,8.400000000000000,None,Improved,31.151569366455082,45.5078790200,-122.6072010000
-13648329.549699999392033,5701847.876000000163913,"55806",MT. TABOR,5612 SE LINCOLN ST,2015/10/01 18:07:42.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,50.100000000000001,strip,Medium,7.500000000000000,High voltage,Improved,31.249338150024418,45.5079652500,-122.6050300000
-13648571.369100000709295,5701842.838299999944866,"56116",MT. TABOR,5340 SE LINCOLN ST,2015/10/01 17:20:39.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,2.300000000000000,strip,Large,8.400000000000000,None,Improved,31.151250839233398,45.5079335400,-122.6072020000
-13648491.906600002199411,5702618.643899998627603,"56363",MT. TABOR,5511 SE HAWTHORNE BLVD,2015/10/01 18:20:22.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Fair,1.000000000000000,strip,Large,9.000000000000000,None,Improved,31.174158096313477,45.5128174000,-122.6064880000
-13654500.220899999141693,5711734.870099999941885,"56572",WOODLAWN,431-435 NE ROSA PARKS WAY,2015/09/26 00:00:00.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Poor,27.399999999999999,strip,Medium,5.300000000000000,High voltage,Improved,31.505359649658203,45.5701742500,-122.6604620000
-13648935.550400000065565,5702557.671699999831617,"57455",MT. TABOR,1421 SE 51ST AVE,2015/10/05 15:19:13.000,Thuja plicata - western redcedar,Large,Coniferous evergreen,Good,0.400000000000000,strip,Large,7.600000000000000,None,Improved,31.158624649047852,45.5124335800,-122.6104740000
